1,4931615.389,1412736.209,49.82,Control
2,4931615.389,1412736.209,49.82,Control-obs
3,4931563.425,1412714.69,61.98,Top-cut
4,4931563.434,1412714.68,61.97,Top-cut
5,4931556.066,1412706.905,65.65,Top-cut
6,4931553.001,1412709.171,66.65,sh
7,4931552.489,1412698.542,66.94,top-cut
8,4931548.633,1412682.833,65.42,sh
9,4931550.372,1412658.048,67.42,sh
10,4931550.778,1412652.33,70.22,top-cut
11,4931550.683,1412652.183,70.28,top-cut
12,4931563.459,1412639.161,69.89,sh
13,4931563.44,1412639.182,69.89,sh
14,4931566.366,1412633.709,72.59,sh
15,4931561.722,1412637.509,73.08,top-cut
16,4931561.712,1412637.499,73.07,top-cut
17,4931561.712,1412637.499,73.07,top-cut
18,4931559.463,1412634.043,75.7,TB
19,4931547.566,1412639.651,76.64,TB
20,4931547.946,1412643.18,74.57,Top-cut
21,4931587.55,1412628.125,64.92,bndy
22,4931587.734,1412631.191,64.76,bottom slope
23,4931588.554,1412630.893,64.61,bndy
24,4931571.828,1412638.076,69.29,sh
25,4931615.389,1412736.209,49.82,Control
26,4931615.389,1412736.209,49.82,Control
27,4931579.893,1412695.189,58.29,Post-cor
28,4931575.439,1412696.931,59.93,Roof-1m NE post
29,4931580.1,1412695.972,59.62,Roof-corner
30,4931571.105,1412696.608,60.29,Post at ground-offset-0.25-S
31,4931571.408,1412697.558,60.25,Roof cor at ground
32,4931569.472,1412687.107,59.84,Roof cor at ground
33,4931569.559,1412688.215,60.14,Post-offsel-0.3-S- no level
34,4931573.754,1412686.211,59.83,Roof at post-offset-1m-W
35,4931577.839,1412685.682,59.85,Roof at post-offset-1m-W
36,4931572.797,1412738.728,60.65,House cor
37,4931575.91,1412739.322,60.59,Deck cor
38,4931575.346,1412750.118,60.25,Deck cor
39,4931574.502,1412751.798,60.52,Deck cor
40,4931574.004,1412757.148,59.72,Deck cor
41,4931572.876,1412757.217,62.15,Building cor.
42,4931573.524,1412750.67,60.65,Deck control
43,4931574.108,1412738.733,60.62,Deck control
44,4931574.108,1412738.733,60.6,Deck control
45,4931555.895,1412687.749,65.19,Buildg. corner-at-roof
46,4931554.624,1412684.8,65.21,Buildg. corner-at-roof
47,4931554.517,1412684.894,64.76,Buildg. corner-at-gnd
48,4931556.715,1412683.919,65.23,Buildg. corner-at-roof
49,4931558.051,1412686.725,63.28,Buildg. corner-at-gnd
50,4931558.364,1412680.02,62.14,Solar panel platform
51,4931560.925,1412681.194,61.66,Solar panel platform
52,4931561.954,1412681.149,61.32,Solar panel conc. platform
53,4931561.886,1412681.491,61.38,Solar panel earthworks
54,4931563.491,1412682.207,60.91,Solar panel earthworks
55,4931567.372,1412684.217,60.11,Solar panel earthworks
56,4931565.788,1412682.66,60.36,Solar panel cor. conc.
57,4931569.344,1412675.394,60.19,Solar panel cor. conc.
58,4931571.341,1412675.857,60.01,Solar panel cor. earthworks
59,4931568.192,1412674.783,60.2,Solar panel cor. earthworks
60,4931567.087,1412673.77,61.3,Solar panel cor. earthworks
61,4931565.091,1412673.047,61.36,Solar panel cor. earthworks
62,4931565.006,1412673.771,61.31,Solar panel cor. conc. plat
63,4931561.865,1412671.446,62.2,Solar panel cor.earth
64,4931586.159,1412716.449,57.22,Arbour
65,4931588.094,1412715.953,56.98,Arbour
66,4931589.67,1412717.581,56.31,Arbour
67,4931589.397,1412719.571,56.42,Arbour
68,4931587.846,1412720.745,56.52,Arbour
69,4931585.333,1412717.758,57.24,Arbour
70,4931585.461,1412719.175,56.63,Arbour
71,4931667.127,1412767.251,43.24,C/L drive
72,4931656.305,1412764.467,44.69,C/L drive
73,4931641.78,1412747.5,44.7,Man-hole
74,4931622.21,1412724.33,46.77,C/L drive
75,4931620.068,1412723.132,47.1,SH
76,4931605.795,1412716.262,49.81,SH
77,4931604.047,1412721.635,50.34,SH
78,4931602.439,1412714.085,49.89,SH-edge metal
79,4931601.917,1412708.729,50.35,SH-edge metal
80,4931606.22,1412706.371,50.55,SH-edge drive
81,4931603.913,1412701.817,51.36,SH-edge metal
82,4931599.661,1412703.012,51.33,SH-edge metal
83,4931597.117,1412696.164,53.49,SH-edge metal
84,4931590.107,1412671.857,56.64,SH-edge metal
85,4931584.677,1412674.913,56.67,SH-edge metal
86,4931598.17,1412722.735,51.11,SH-edge metal
87,4931600.95,1412727.974,51.19,SH-edge metal
88,4931600.454,1412738.988,51.63,SH-edge metal
89,4931597.424,1412739.341,51.81,SH-edge metal
90,4931594.573,1412738.468,51.92,SH-edge metal
91,4931599.843,1412748.395,51.93,SH-edge metal
92,4931596.46,1412748.07,51.84,SH-edge metal
93,4931600.103,1412761.034,52.62,SH-edge metal
94,4931594.435,1412761.797,52.43,SH-edge metal
95,4931601.978,1412771.447,53.61,SH-edge metal
96,4931596.393,1412773.478,53.84,SH-edge metal
97,4931600.381,1412777.746,54.21,SH-edge metal
98,4931599.474,1412797.589,59.66,Hank drive
99,4931599.196,1412791.755,59.93,Bank cut top
100,4931599.615,1412792.031,59.25,Bank cut bot.
101,4931601.337,1412787.619,57.63,Bank cut bot.
102,4931603.246,1412773.736,53.8,Control-D1-rock
103,4931595.982,1412747.556,52.08,Control-D2-rock-HP
104,4931588.888,1412776.135,54.36,SH-edge metal-bot.-cut
105,4931589.835,1412764.255,54.37,SH-edge metal
106,4931586.549,1412764.427,54.52,SH-edge metal
107,4931587.581,1412757.998,54.23,SH-edge metal
108,4931592.857,1412753.355,54.59,SH-edge metal
109,4931592.983,1412742.334,52.51,SH-edge metal
110,4931583.797,1412755.004,54.89,SH-edge metal
111,4931587.961,1412739.733,55.9,SH-edge metal
112,4931584.957,1412739.675,55.85,SH-edge metal
113,4931586.698,1412727.288,56.31,SH-edge metal
114,4931581.223,1412724.302,56.57,SH-edge metal
115,4931578.72,1412715.151,57.21,SH-edge metal
116,4931585.084,1412712.193,57.47,SH-edge metal-TB
117,4931584.539,1412705.888,57.8,SH-edge metal-TB
118,4931584.404,1412697.207,58.13,SH-edge metal-TB
119,4931575.889,1412698.987,57.94,SH-edge metal-BB
120,4931572.451,1412706.178,58.95,SH-edge metal
121,4931577.928,1412709.204,57.97,SH-edge metal
122,4931575.46,1412716.393,59.41,SH-edge metal-TB
123,4931574.276,1412725.419,60.02,SH-edge metal-TB
124,4931569.958,1412725.546,59.74,SH-edge metal-BB
125,4931566.424,1412729.908,56.42,SH-edge metal-BB
126,4931574.085,1412728.907,60.22,SH-edge metal-TB
127,4931568.964,1412720.156,59.52,SH-edge metal-BB
128,4931567.051,1412708.323,60.96,SH-edge metal-TB
129,4931563.417,1412699.751,62.68,SH-edge metal-TB
130,4931557.285,1412690.964,64.09,SH-edge metal-TB
131,4931551.745,1412680.755,65.67,SH-edge metal-TB
132,4931552.248,1412671.432,66.49,SH-edge metal-TB
133,4931553.01,1412664.412,66.61,SH-edge metal-TB
134,4931552.911,1412661.213,66.66,SH-edge metal-TB
135,4931556.324,1412653.582,68.6,SH-edge metal-TB
136,4931561.426,1412646.455,69.59,SH-edge metal-TB
137,4931568.825,1412641.3,69.52,TB
138,4931576.344,1412637.582,69.02,TB
139,4931580.202,1412634.799,68.43,TB
140,4931582.21,1412632.64,68.47,TB
141,4931581.797,1412628.751,68.29,TB-WARRATAH
142,4931580.377,1412625.828,67.99,TB
143,4931577.503,1412628.107,68.42,BB
144,4931574.188,1412633.052,69.06,BB
145,4931570.181,1412634.96,69.4,BB
146,4931558.921,1412641.647,70.03,BB
147,4931552.22,1412643.225,71.36,BB
148,4931545.902,1412645.181,73.16,BB
149,4931537.029,1412648.775,74.13,BB
150,4931534.664,1412651.337,74.62,BB
151,4931534.378,1412654.108,74.24,BB
152,4931540.486,1412651.869,74.14,Control-B-stake
153,4931536.274,1412658.357,74.07,Control-B2-rock
154,4931539.599,1412658.734,73.65,TB
155,4931542.271,1412655.521,73.87,TB
156,4931542.604,1412650.587,73.84,Water tank
157,4931541.064,1412650.329,73.84,Water tank
158,4931541.201,1412651.705,73.97,Water tank
159,4931542.379,1412651.635,73.94,Water tank
160,4931551.864,1412646.87,71.41,TB
161,4931555.076,1412647.751,69.7,BB
162,4931552.024,1412653.649,68.46,BB
163,4931549.258,1412661.768,66.87,BB
164,4931547.936,1412672.339,66.31,BB
165,4931548.052,1412681.932,65.54,BB
166,4931552.074,1412691.341,64.13,BB
167,4931556.351,1412700.572,62.42,BB
168,4931562.824,1412711.729,60.68,BB
169,4931564.182,1412709.011,61.18,CL
170,4931560.132,1412700.833,62.77,CL
171,4931555.198,1412691.985,64.06,CL
172,4931551.149,1412683.538,65.32,CL
173,4931550.207,1412674.093,66.35,CL
174,4931550.97,1412661.489,66.86,CL
175,4931558.527,1412645.092,69.78,CL
176,4931565.926,1412640.208,69.78,CL
177,4931573.339,1412635.733,69.13,CL
178,4931557.356,1412645.082,69.98,CL
179,4931550.517,1412645.224,71.84,CL
180,4931542.761,1412648.72,73.79,CL
181,4931538.266,1412653.686,73.94,CL
182,4931545.887,1412640.319,76.95,TB-nr. prop. line
183,4931554.301,1412636.75,76.19,TB-nr. prop. line
184,4931562.544,1412631.067,75.54,TB-nr. prop. line
185,4931565.902,1412631.843,73.74,SH
186,4931561.066,1412635.59,74.18,SH
187,4931553.999,1412639.913,74.7,SH
188,4931553.03,1412642.317,73.7,TB-CUT
189,4931549.837,1412642.876,74.34,TB-CUT
190,4931546.41,1412643.643,74.59,TB-CUT
191,4931556.635,1412659.186,65.6,Edge-metal-BB
192,4931563.377,1412658.236,63.9,Edge-metal-BB
193,4931571.647,1412657.795,62.06,Edge-metal-BB
194,4931559.197,1412664.782,65.3,SH
195,4931557.527,1412662.477,65.74,Edge metal
196,4931564.061,1412661.285,63.94,Edge metal
197,4931570.83,1412660.254,62.2,Edge metal
198,4931587.726,1412663.052,57.62,edge rd
199,4931583.969,1412664.08,57.73,edge rd
200,4931579.346,1412676.165,57.95,edge metal
201,4931574.474,1412671.487,58.63,edge metal-bb
202,4931574.877,1412680.68,58.29,SH
203,4931568.607,1412683.755,59.54,Edge metal
204,4931566.158,1412685.889,60.38,Edge metal
205,4931565.555,1412691.113,60.52,Edge metal
206,4931566.695,1412694.316,60.2,Edge metal
207,4931567.524,1412699.281,59.84,Edge metal-bb
208,4931568.531,1412705.071,59.28,Edge metal-bb
209,4931570.115,1412711.031,58.97,Edge metal-bb
210,4931571.804,1412706.26,59.11,Edge metal-tb
211,4931570.781,1412698.55,60.05,Edge metal-tb
212,4931569.969,1412692.314,60.38,Edge metal-tb
213,4931569.231,1412687.096,59.88,Edge metal-tb
214,4931570.654,1412685.396,59.24,Edge metal
215,4931572.957,1412683.947,58.49,Edge metal
216,4931577.557,1412674.465,58.01,CL
217,4931585.301,1412672.07,57.09,CL
218,4931589.793,1412678.221,55.7,CL
219,4931595.397,1412718.277,52.26,Pathway-bb
220,4931593.136,1412713.861,53.11,Pathway-bb
221,4931591.294,1412708.24,54.33,Pathway-bb
222,4931589.441,1412703.189,55.71,Pathway-bb
223,4931586.613,1412698.893,57.09,Pathway-bb
224,4931588.11,1412698.482,56.87,Pathway-tb
225,4931591.076,1412702.433,55.68,Pathway-tb
226,4931593.463,1412707.876,54.11,Pathway-SH
227,4931594.183,1412713.765,52.95,Pathway-SH
228,4931596.858,1412718.267,52.05,Pathway-SH
229,4931606.355,1412706.537,50.54,Edge metal-TB
230,4931598.648,1412692.64,53.07,Edge metal-TB-60mm-uncertain
231,4931598.551,1412692.433,52.98,Edge metal-TB-60mm-uncertain
232,4931597.682,1412705.731,52.39,Control-cnr-girder
233,4931615.399,1412736.199,47.87,Control
265,4931608.407,1412468.394,37.32,C1VP-OBS
266,4931608.468,1412466.961,37.94,C1VP-OBS-BASE
267,4931688.983,1412568.892,36.43,C2UW-OBS
268,4931585.669,1412622.536,66.53,CNR-POST-END-FE
269,4931586.422,1412622.32,66.22,CNR-WATER TANK SUPPORT
270,4931587.208,1412624.255,65.92,CNR-WATER TANK SUPPORT
271,4931596.032,1412661.309,62.63,CNR-COMMODORE
272,4931595.994,1412661.66,61.46,CNR-COMMODORE
273,4931605.936,1412700.387,52.56,CNR-COMMODORE-END
274,4931614.491,1412749.528,48.98,HSE-CNR-1
275,4931613.265,1412749.68,48.8,HSE-CNR-2
276,4931614.702,1412761.028,48.92,HSE-CNR-3
277,4931625.436,1412750.647,48.64,HSE-CNR-4
278,4931615.389,1412736.209,47.82,CONTROL
279,4931615.603,1412738.393,47.82,POST-1
280,4931613.277,1412738.252,47.82,POST-2
281,4931614.306,1412735.545,47.79,POST-3
282,4931616.263,1412735.429,47.86,POST-4
283,4931617.761,1412737.689,47.55,POST-5
284,4931619.309,1412735.555,47.49,POST-6
285,4931617.745,1412733.397,47.8,POST-7
286,4931619.837,1412733.126,47.52,POST-8
287,4931620.002,1412730.609,47.69,POST-9
288,4931616.364,1412724.258,47.74,POST-10
289,4931613.986,1412723.499,47.76,POST-11
290,4931611.77,1412724.524,47.78,POST-12-On concrete
291,4931610.363,1412726.694,47.84,POST-13-On concrete
292,4931609.724,1412729.097,47.91,POST-14-On concrete
293,4931609.717,1412731.529,47.91,POST-15-On concrete
294,4931611.796,1412729.107,47.92,POST-16-On concrete
295,4931613.175,1412727.008,47.8,POST-17-On concrete
296,4931615.273,1412726.597,47.74,POST-18-On concrete
297,4931613.508,1412721.774,47.75,Wall-cor-1
298,4931610.952,1412721.961,47.69,Wall-cor-2
299,4931609.992,1412722.854,47.68,Wall-cor-3
300,4931608.443,1412728.8,47.88,Wall-cor-4
301,4931606.542,1412728.525,49.39,Wall-end
302,4931606.426,1412727.148,49.26,Pad-cor
303,4931604.939,1412726.988,49.39,Pad-cor-2
304,4931605.086,1412731.006,49.76,Build-cor-1
305,4931606.515,1412730.967,49.44,END-WALL
306,4931605.266,1412728.348,49.4,Post-random
307,4931604.692,1412727.087,50.89,Wall-top-cor
308,4931601.407,1412727.578,50.97,Wall-back-cor-offset
309,4931602.132,1412736.259,50.88,Post-wall-cor
310,4931605.445,1412735.967,51.24,Post-wall-cor-2
311,4931610.631,1412735.76,47.73,WS-Cor
312,4931612.366,1412733.53,47.83,Post 18
313,4931611.137,1412736.534,47.84,Post 19
314,4931615.176,1412736.426,47.9,Cnr-conc-pad
315,4931614.528,1412739.43,47.8,Cnr-wall-on-pad
316,4931612.73,1412738.641,48.76,Cnr-wall-top
317,4931610.895,1412736.762,48.79,Cnr-wall-top-2
318,4931619.322,1412739.738,47.33,Outpost-
319,4931620.481,1412739.988,47.18,Outpost-2
320,4931621.219,1412738.753,47.09,Outpost-3
321,4931620.295,1412738.064,47.19,Outpost-4
322,4931620.14,1412737.899,47.44,Outpost-4
323,4931618.999,1412738.798,47.56,Outpost-5
324,4931614.657,1412750.303,48.66,Deck-1
325,4931623.138,1412749.284,47.28,Deck-2
326,4931608.479,1412466.971,37.97,oit-obs
327,4931623.12,1412577.995,30.3,ISC-Traverse
328,4931683.213,1412543.992,30.29,ISC-Traverse
329,4931556.518,1412608.057,30.3,ISC-Traverse
330,4931543.719,1412643.364,30.3,ISC-Traverse
331,4931543.7,1412643.385,31.79,ISC-Traverse
332,4931605.59,1412735.241,51.56,Post-roof-1
333,4931606.947,1412734.825,51.6,Post-roof-2
334,4931609.79,1412734.578,49.54,Cor-build-on roof cor
335,4931609.532,1412734.357,47.88,Cor-build-bottom-cor-ground
336,4931609.28,1412730.743,47.92,Cor-build-conc-pad
302,4931548.168,1412658.273,74.144,VirtIII
303,4931540.486,1412651.869,73.664,Control-B-stake-adj-height
304,4931530.702,1412649.57,77.904,Corner post
305,4931547.712,1412639.236,75.653,TB1
306,4931548.067,1412643.507,73.433,TC1
307,4931543.719,1412644.825,74.304,TC2
308,4931539.827,1412646.028,75.774,TC3
309,4931536.818,1412646.991,76.804,TC4
310,4931534.186,1412648.151,77.344,TC5
311,4931532.779,1412651.501,76.514,TC6
312,4931532.885,1412653.739,75.544,TC7
313,4931533.566,1412655.247,74.894,TC8
314,4931534.798,1412657.046,73.705,TC9
315,4931537.255,1412660.144,72.605,CWT
316,4931536.872,1412661.228,72.605,CWT2
317,4931533.154,1412648.696,77.454,FP1
318,4931569.41,1412632.905,70.252,RD1
319,4931564.23,1412629.178,74.222,TBA
320,4931556.261,1412640.836,72.133,RD2
321,4931564.11,1412738.963,60.617,VIRTIV
322,4931574.108,1412738.733,59.917,Deck control-Height adj
323,4931573.485,1412758.357,59.298,Kauri
